PSN	Read	Write	Erase
1329	63	25	18
1330	61	24	18
1331	62	24	18
1332	60	23	18
1333	60	23	18
1334	60	23	18
1335	60	23	18
1336	61	23	18
1337	60	22	18
1338	59	21	18
1339	58	20	18
1340	57	19	18
1341	55	18	18
1342	55	18	18
1343	55	18	18
1344	147	84	21
1345	84	42	21
1346	84	42	21
1347	86	42	21
1348	83	40	21
1349	81	39	21
1350	81	39	21
1351	82	39	21
1352	83	38	21
1353	78	35	21
1354	77	34	21
1355	75	33	21
1356	75	33	21
1357	76	33	21
1358	75	32	21
1359	73	31	21
1360	73	31	21
1361	74	31	21
1362	74	30	21
1363	70	28	21
1364	71	28	21
1365	69	27	21
1366	69	27	21
1367	69	27	21
1368	69	27	21
1369	70	27	21
1370	69	26	21
1371	68	25	21
1372	67	24	21
1373	66	23	21
1374	64	22	21
1375	64	22	21
1376	147	84	21
1377	84	42	21
1378	84	42	21
1379	84	42	21
1380	86	42	21
1381	83	40	21
1382	81	39	21
1383	81	39	21
1384	82	39	21
1385	83	38	21
1386	78	35	21
1387	77	34	21
1388	75	33	21
1389	75	33	21
1390	76	33	21
1391	75	32	21
1392	73	31	21
1393	73	31	21
1394	74	31	21
1395	74	30	21
1396	70	28	21
1397	71	28	21
1398	69	27	21
1399	69	27	21
1400	69	27	21
1401	69	27	21
1402	70	27	21
1403	69	26	21
1404	68	25	21
1405	67	24	21
1406	66	23	21
1407	64	22	21
1408	147	84	21
1409	84	42	21
1410	84	42	21
1411	84	42	21
1412	84	42	21
1413	86	42	21
1414	83	40	21
1415	81	39	21
1416	81	39	21
1417	82	39	21
1418	84	38	21
1419	77	34	21
1420	76	33	21
1421	74	32	21
1422	74	32	21
1423	75	32	21
1424	74	31	21
1425	72	30	21
1426	72	30	21
1427	73	30	21
1428	73	29	21
1429	69	27	21
1430	70	27	21
1431	68	26	21
1432	68	26	21
1433	68	26	21
1434	68	26	21
1435	69	26	21
1436	68	25	21
1437	67	24	21
1438	66	23	21
1439	65	22	21
1440	71	41	10
1441	41	21	10
1442	41	21	10
1443	41	21	10
1444	41	21	10
1445	41	21	10
1446	42	21	10
